time,client_ip,method,uri,status,req_time,uri_len,qparam_count,has_sqli,has_xss,req_time_f,anomaly
2025-11-03T11:26:20+00:00,146.75.2.132,GET,/socket.io/?EIO=4&transport=polling&t=Pf9TswY&sid=wnw3v6cyUVIEnP4tAAAA,200,24.876,70,4,0,0,24.876,1
2025-11-03T11:26:20+00:00,146.75.2.132,POST,/socket.io/?EIO=4&transport=polling&t=Pf9Ty_U&sid=wnw3v6cyUVIEnP4tAAAA,200,0.005,70,4,0,0,0.005,1
2025-11-03T11:26:42+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.023,27,1,1,0,0.023,0
2025-11-03T11:26:42+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.024,30,1,1,0,0.024,0
2025-11-03T11:26:42+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,0.046,0
2025-11-03T11:26:42+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.057,21,1,1,0,0.057,0
2025-11-03T11:26:42+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.06,17,1,0,0,0.06,0
2025-11-03T11:26:42+00:00,172.18.0.4,GET,/rest/user/1,500,0.059,12,0,0,0,0.059,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.067,46,1,1,1,0.067,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.065,12,0,0,0,0.065,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.069,37,1,0,1,0.069,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.066,12,0,0,0,0.066,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.069,21,1,1,0,0.069,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.077,17,1,0,0,0.077,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.086,30,1,1,0,0.086,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.099,27,1,1,0,0.099,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.084,12,0,0,0,0.084,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.101,37,1,0,1,0.101,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.101,37,1,0,1,0.101,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.064,12,0,0,0,0.064,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.089,46,1,1,1,0.089,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.054,12,0,0,0,0.054,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.064,17,1,0,0,0.064,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.065,21,1,1,0,0.065,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.072,30,1,1,0,0.072,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.081,27,1,1,0,0.081,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.08,37,1,0,1,0.08,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.068,12,0,0,0,0.068,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.082,37,1,0,1,0.082,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.058,12,0,0,0,0.058,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.082,46,1,1,1,0.082,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.044,12,0,0,0,0.044,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.048,21,1,1,0,0.048,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.046,17,1,0,0,0.046,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.054,27,1,1,0,0.054,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.061,37,1,0,1,0.061,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.063,12,0,0,0,0.063,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.075,30,1,1,0,0.075,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.075,37,1,0,1,0.075,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.049,12,0,0,0,0.049,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.038,12,0,0,0,0.038,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.065,46,1,1,1,0.065,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.044,21,1,1,0,0.044,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.044,17,1,0,0,0.044,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.05,27,1,1,0,0.05,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.059,37,1,0,1,0.059,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.065,30,1,1,0,0.065,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.06,12,0,0,0,0.06,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.067,37,1,0,1,0.067,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.055,12,0,0,0,0.055,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.066,46,1,1,1,0.066,1
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.049,12,0,0,0,0.049,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.04,21,1,1,0,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.045,17,1,0,0,0.045,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.05,30,1,1,0,0.05,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.056,27,1,1,0,0.056,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.05,12,0,0,0,0.05,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.057,37,1,0,1,0.057,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.057,37,1,0,1,0.057,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.046,12,0,0,0,0.046,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.036,12,0,0,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.055,46,1,1,1,0.055,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.035,21,1,1,0,0.035,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.04,17,1,0,0,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.047,30,1,1,0,0.047,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.052,37,1,0,1,0.052,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.047,12,0,0,0,0.047,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.059,27,1,1,0,0.059,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.058,37,1,0,1,0.058,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.042,12,0,0,0,0.042,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.032,12,0,0,0,0.032,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.054,46,1,1,1,0.054,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.032,21,1,1,0,0.032,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.038,17,1,0,0,0.038,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.038,30,1,1,0,0.038,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.05,37,1,0,1,0.05,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.051,27,1,1,0,0.051,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.044,12,0,0,0,0.044,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.041,12,0,0,0,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.056,37,1,0,1,0.056,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.056,46,1,1,1,0.056,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.029,12,0,0,0,0.029,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.029,21,1,1,0,0.029,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.034,17,1,0,0,0.034,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.033,30,1,1,0,0.033,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.046,27,1,1,0,0.046,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.044,12,0,0,0,0.044,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,0.046,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.045,12,0,0,0,0.045,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.046,37,1,0,1,0.046,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.031,12,0,0,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.047,46,1,1,1,0.047,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.036,17,1,0,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.036,21,1,1,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.043,30,1,1,0,0.043,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.048,27,1,1,0,0.048,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.054,37,1,0,1,0.054,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.046,12,0,0,0,0.046,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.047,12,0,0,0,0.047,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.055,37,1,0,1,0.055,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.054,46,1,1,1,0.054,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.034,12,0,0,0,0.034,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.033,17,1,0,0,0.033,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.04,21,1,1,0,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.05,30,1,1,0,0.05,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.056,27,1,1,0,0.056,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.052,12,0,0,0,0.052,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.055,37,1,0,1,0.055,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.055,37,1,0,1,0.055,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.041,12,0,0,0,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.036,12,0,0,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.055,46,1,1,1,0.055,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.031,17,1,0,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.036,21,1,1,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.041,30,1,1,0,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.04,27,1,1,0,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.033,12,0,0,0,0.033,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.047,37,1,0,1,0.047,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.031,12,0,0,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.048,37,1,0,1,0.048,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.047,46,1,1,1,0.047,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.022,12,0,0,0,0.022,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.025,21,1,1,0,0.025,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.03,17,1,0,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.036,27,1,1,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.039,30,1,1,0,0.039,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.034,12,0,0,0,0.034,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.039,37,1,0,1,0.039,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.03,12,0,0,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.04,37,1,0,1,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.03,12,0,0,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,46,1,1,1,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.033,21,1,1,0,0.033,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.03,17,1,0,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.03,37,1,0,1,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.035,27,1,1,0,0.035,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.029,12,0,0,0,0.029,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.039,30,1,1,0,0.039,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.038,37,1,0,1,0.038,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.027,12,0,0,0,0.027,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.039,46,1,1,1,0.039,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.019,12,0,0,0,0.019,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.023,21,1,1,0,0.023,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.026,17,1,0,0,0.026,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.032,27,1,1,0,0.032,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.033,37,1,0,1,0.033,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.026,12,0,0,0,0.026,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.038,30,1,1,0,0.038,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.037,46,1,1,1,0.037,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.031,12,0,0,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.038,37,1,0,1,0.038,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.027,12,0,0,0,0.027,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.028,21,1,1,0,0.028,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.031,17,1,0,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.035,30,1,1,0,0.035,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.034,37,1,0,1,0.034,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.027,12,0,0,0,0.027,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.041,27,1,1,0,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.026,12,0,0,0,0.026,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.042,37,1,0,1,0.042,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,46,1,1,1,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.027,12,0,0,0,0.027,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.03,21,1,1,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.027,30,1,1,0,0.027,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.036,17,1,0,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.034,37,1,0,1,0.034,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.034,12,0,0,0,0.034,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.04,27,1,1,0,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.029,12,0,0,0,0.029,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.04,37,1,0,1,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.028,12,0,0,0,0.028,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.039,46,1,1,1,0.039,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.032,21,1,1,0,0.032,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.025,17,1,0,0,0.025,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.038,30,1,1,0,0.038,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.042,27,1,1,0,0.042,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.039,12,0,0,0,0.039,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.042,37,1,0,1,0.042,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.04,37,1,0,1,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.03,12,0,0,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.03,12,0,0,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.04,46,1,1,1,0.04,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.025,17,1,0,0,0.025,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.031,30,1,1,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.035,27,1,1,0,0.035,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.036,21,1,1,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.033,12,0,0,0,0.033,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,37,1,0,1,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.028,12,0,0,0,0.028,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.042,46,1,1,1,0.042,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.041,37,1,0,1,0.041,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.021,12,0,0,0,0.021,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.023,21,1,1,0,0.023,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.024,30,1,1,0,0.024,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.03,27,1,1,0,0.03,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.031,12,0,0,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.036,17,1,0,0,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/2,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/3,500,0.025,12,0,0,0,0.025,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?name=%22%3E%3Cscript%3Ealert(1)%3C/script%3E,200,0.036,46,1,1,1,0.036,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1'%20OR%20'1'='1,200,0.029,21,1,1,0,0.029,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?id=1%20OR%201=1,200,0.028,17,1,0,0,0.028,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?search='%20OR%20'1'='1'%20--,200,0.031,30,1,1,0,0.031,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%27%20OR%20%271%27=%271,200,0.035,27,1,1,0,0.035,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/rest/user/1,500,0.032,12,0,0,0,0.032,0
2025-11-03T11:26:43+00:00,172.18.0.4,GET,/?q=%3Cscript%3Ealert(1)%3C/script%3E,200,0.035,37,1,0,1,0.035,0
